year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
1992,final,nl,se,nl,se,0,,
1992,final,nl,fi,nl,fi,0,,
1992,final,no,ie,no,ie,7,,
1992,final,no,gb,no,gb,0,,
1992,final,no,mt,no,mt,0,,
1992,final,no,it,no,it,12,,
1992,final,no,gr,no,gr,8,,
1992,final,no,il,no,il,2,,
1992,final,no,is,no,is,1,,
1992,final,no,fr,no,fr,10,,
1992,final,no,nl,no,nl,4,,
1992,final,no,at,no,at,0,,
1992,final,no,cy,no,cy,3,,
1992,final,no,dk,no,dk,6,,
1992,final,no,yu,no,yu,0,,
1992,final,no,es,no,es,5,,
1992,final,no,ch,no,ch,0,,
1992,final,no,de,no,de,0,,
1992,final,no,pt,no,pt,0,,
1992,final,no,no,no,no,0,,
1992,final,no,tr,no,tr,0,,
1992,final,no,be,no,be,0,,
1992,final,no,lu,no,lu,0,,
1992,final,no,se,no,se,0,,
1992,final,no,fi,no,fi,0,,
1992,final,pt,ie,pt,ie,4,,
1992,final,pt,gb,pt,gb,0,,
1992,final,pt,mt,pt,mt,12,,
1992,final,pt,it,pt,it,8,,
1992,final,pt,gr,pt,gr,5,,
1992,final,pt,il,pt,il,7,,
1992,final,pt,is,pt,is,6,,
1992,final,pt,fr,pt,fr,0,,
1992,final,pt,nl,pt,nl,0,,
1992,final,pt,at,pt,at,3,,
1992,final,pt,cy,pt,cy,2,,
1992,final,pt,dk,pt,dk,1,,
1992,final,pt,yu,pt,yu,0,,
1992,final,pt,es,pt,es,0,,
1992,final,pt,ch,pt,ch,0,,
1992,final,pt,de,pt,de,10,,
1992,final,pt,pt,pt,pt,0,,
1992,final,pt,no,pt,no,0,,
1992,final,pt,tr,pt,tr,0,,
1992,final,pt,be,pt,be,0,,
1992,final,pt,lu,pt,lu,0,,
1992,final,pt,se,pt,se,0,,
1992,final,pt,fi,pt,fi,0,,
1992,final,es,ie,es,ie,1,,
1992,final,es,gb,es,gb,5,,
1992,final,es,mt,es,mt,12,,
1992,final,es,it,es,it,0,,
1992,final,es,gr,es,gr,0,,
1992,final,es,il,es,il,10,,
1992,final,es,is,es,is,8,,
1992,final,es,fr,es,fr,6,,
1992,final,es,nl,es,nl,7,,
1992,final,es,at,es,at,2,,
1992,final,es,cy,es,cy,0,,
1992,final,es,dk,es,dk,4,,
1992,final,es,yu,es,yu,0,,
1992,final,es,es,es,es,0,,
1992,final,es,ch,es,ch,0,,
1992,final,es,de,es,de,0,,
1992,final,es,pt,es,pt,0,,
1992,final,es,no,es,no,0,,
1992,final,es,tr,es,tr,0,,
1992,final,es,be,es,be,3,,
1992,final,es,lu,es,lu,0,,
1992,final,es,se,es,se,0,,
1992,final,es,fi,es,fi,0,,
1992,final,se,ie,se,ie,10,,
1992,final,se,gb,se,gb,5,,
1992,final,se,mt,se,mt,12,,
1992,final,se,it,se,it,8,,
1992,final,se,gr,se,gr,3,,
1992,final,se,il,se,il,4,,
1992,final,se,is,se,is,6,,
1992,final,se,fr,se,fr,0,,
1992,final,se,nl,se,nl,0,,
1992,final,se,at,se,at,1,,
1992,final,se,cy,se,cy,0,,
1992,final,se,dk,se,dk,7,,
1992,final,se,yu,se,yu,0,,
1992,final,se,es,se,es,0,,
1992,final,se,ch,se,ch,0,,
1992,final,se,de,se,de,0,,
1992,final,se,pt,se,pt,0,,
1992,final,se,no,se,no,2,,
1992,final,se,tr,se,tr,0,,
1992,final,se,be,se,be,0,,
1992,final,se,lu,se,lu,0,,
1992,final,se,se,se,se,0,,
1992,final,se,fi,se,fi,0,,
1992,final,ch,ie,ch,ie,6,,
1992,final,ch,gb,ch,gb,8,,
1992,final,ch,mt,ch,mt,5,,
1992,final,ch,it,ch,it,7,,
1992,final,ch,gr,ch,gr,10,,
1992,final,ch,il,ch,il,4,,
1992,final,ch,is,ch,is,3,,
1992,final,ch,fr,ch,fr,12,,
1992,final,ch,nl,ch,nl,1,,
1992,final,ch,at,ch,at,0,,
1992,final,ch,cy,ch,cy,2,,
1992,final,ch,dk,ch,dk,0,,
1992,final,ch,yu,ch,yu,0,,
1992,final,ch,es,ch,es,0,,
1992,final,ch,ch,ch,ch,0,,
1992,final,ch,de,ch,de,0,,
1992,final,ch,pt,ch,pt,0,,
1992,final,ch,no,ch,no,0,,
1992,final,ch,tr,ch,tr,0,,
1992,final,ch,be,ch,be,0,,
1992,final,ch,lu,ch,lu,0,,
1992,final,ch,se,ch,se,0,,
1992,final,ch,fi,ch,fi,0,,
1992,final,tr,ie,tr,ie,12,,
1992,final,tr,gb,tr,gb,10,,
1992,final,tr,mt,tr,mt,0,,
1992,final,tr,it,tr,it,5,,
1992,final,tr,gr,tr,gr,8,,
1992,final,tr,il,tr,il,2,,
1992,final,tr,is,tr,is,0,,
1992,final,tr,fr,tr,fr,3,,
1992,final,tr,nl,tr,nl,7,,
1992,final,tr,at,tr,at,0,,
1992,final,tr,cy,tr,cy,0,,
1992,final,tr,dk,tr,dk,0,,
1992,final,tr,yu,tr,yu,6,,
1992,final,tr,es,tr,es,1,,
1992,final,tr,ch,tr,ch,0,,
1992,final,tr,de,tr,de,0,,
1992,final,tr,pt,tr,pt,0,,
1992,final,tr,no,tr,no,0,,
1992,final,tr,tr,tr,tr,0,,
1992,final,tr,be,tr,be,4,,
1992,final,tr,lu,tr,lu,0,,
1992,final,tr,se,tr,se,0,,
1992,final,tr,fi,tr,fi,0,,
1992,final,gb,ie,gb,ie,8,,
1992,final,gb,gb,gb,gb,0,,
1992,final,gb,mt,gb,mt,0,,
1992,final,gb,it,gb,it,0,,
1992,final,gb,gr,gb,gr,0,,
1992,final,gb,il,gb,il,7,,
1992,final,gb,is,gb,is,12,,
1992,final,gb,fr,gb,fr,0,,
1992,final,gb,nl,gb,nl,2,,
1992,final,gb,at,gb,at,10,,
1992,final,gb,cy,gb,cy,0,,
1992,final,gb,dk,gb,dk,3,,
1992,final,gb,yu,gb,yu,0,,
1992,final,gb,es,gb,es,1,,
1992,final,gb,ch,gb,ch,4,,
1992,final,gb,de,gb,de,6,,
1992,final,gb,pt,gb,pt,0,,
1992,final,gb,no,gb,no,5,,
1992,final,gb,tr,gb,tr,0,,
1992,final,gb,be,gb,be,0,,
1992,final,gb,lu,gb,lu,0,,
1992,final,gb,se,gb,se,0,,
1992,final,gb,fi,gb,fi,0,,
1992,final,yu,ie,yu,ie,2,,
1992,final,yu,gb,yu,gb,0,,
1992,final,yu,mt,yu,mt,10,,
1992,final,yu,it,yu,it,0,,
1992,final,yu,gr,yu,gr,7,,
1992,final,yu,il,yu,il,12,,
1992,final,yu,is,yu,is,0,,
1992,final,yu,fr,yu,fr,0,,
1992,final,yu,nl,yu,nl,0,,
1992,final,yu,at,yu,at,0,,
1992,final,yu,cy,yu,cy,8,,
1992,final,yu,dk,yu,dk,0,,
1992,final,yu,yu,yu,yu,0,,
1992,final,yu,es,yu,es,0,,
1992,final,yu,ch,yu,ch,0,,
1992,final,yu,de,yu,de,0,,
1992,final,yu,pt,yu,pt,5,,
1992,final,yu,no,yu,no,1,,
1992,final,yu,tr,yu,tr,6,,
1992,final,yu,be,yu,be,0,,
1992,final,yu,lu,yu,lu,0,,
1992,final,yu,se,yu,se,4,,
1992,final,yu,fi,yu,fi,3,,
1993,final,at,ie,at,ie,8,,
1993,final,at,gb,at,gb,12,,
1993,final,at,ch,at,ch,6,,
1993,final,at,fr,at,fr,7,,
1993,final,at,no,at,no,0,,
1993,final,at,nl,at,nl,3,,
1993,final,at,se,at,se,10,,
1993,final,at,mt,at,mt,4,,
1993,final,at,gr,at,gr,0,,
1993,final,at,pt,at,pt,5,,
1993,final,at,es,at,es,2,,
1993,final,at,it,at,it,0,,
1993,final,at,is,at,is,1,,
1993,final,at,at,at,at,0,,
1993,final,at,hr,at,hr,0,,
1993,final,at,ba,at,ba,0,,
1993,final,at,fi,at,fi,0,,
1993,final,at,de,at,de,0,,
1993,final,at,cy,at,cy,0,,
1993,final,at,lu,at,lu,0,,
1993,final,at,tr,at,tr,0,,
1993,final,at,dk,at,dk,0,,
1993,final,at,si,at,si,0,,
1993,final,at,il,at,il,0,,
1993,final,at,be,at,be,0,,
1993,final,be,ie,be,ie,2,,
1993,final,be,gb,be,gb,12,,
1993,final,be,ch,be,ch,8,,
1993,final,be,fr,be,fr,0,,
1993,final,be,no,be,no,6,,
1993,final,be,nl,be,nl,7,,
1993,final,be,se,be,se,10,,
1993,final,be,mt,be,mt,0,,
1993,final,be,gr,be,gr,0,,
1993,final,be,pt,be,pt,0,,
1993,final,be,es,be,es,5,,
1993,final,be,it,be,it,0,,
1993,final,be,is,be,is,0,,
1993,final,be,at,be,at,3,,
1993,final,be,hr,be,hr,4,,
1993,final,be,ba,be,ba,1,,
1993,final,be,fi,be,fi,0,,
1993,final,be,de,be,de,0,,
1993,final,be,cy,be,cy,0,,
1993,final,be,lu,be,lu,0,,
1993,final,be,tr,be,tr,0,,
1993,final,be,dk,be,dk,0,,
1993,final,be,si,be,si,0,,
1993,final,be,il,be,il,0,,
1993,final,be,be,be,be,0,,
1993,final,ba,ie,ba,ie,8,,
1993,final,ba,gb,ba,gb,3,,
1993,final,ba,ch,ba,ch,0,,
1993,final,ba,fr,ba,fr,0,,
1993,final,ba,no,ba,no,7,,
1993,final,ba,nl,ba,nl,10,,
1993,final,ba,se,ba,se,0,,
1993,final,ba,mt,ba,mt,4,,
1993,final,ba,gr,ba,gr,0,,
1993,final,ba,pt,ba,pt,0,,
1993,final,ba,es,ba,es,6,,
1993,final,ba,it,ba,it,0,,
1993,final,ba,is,ba,is,0,,
1993,final,ba,at,ba,at,12,,
1993,final,ba,hr,ba,hr,0,,
1993,final,ba,ba,ba,ba,0,,
1993,final,ba,fi,ba,fi,0,,
1993,final,ba,de,ba,de,0,,
1993,final,ba,cy,ba,cy,0,,
1993,final,ba,lu,ba,lu,0,,
1993,final,ba,tr,ba,tr,2,,
1993,final,ba,dk,ba,dk,5,,
1993,final,ba,si,ba,si,1,,
1993,final,ba,il,ba,il,0,,
1993,final,ba,be,ba,be,0,,
1993,final,hr,ie,hr,ie,6,,
1993,final,hr,gb,hr,gb,10,,
1993,final,hr,ch,hr,ch,2,,
1993,final,hr,fr,hr,fr,8,,
1993,final,hr,no,hr,no,12,,
1993,final,hr,nl,hr,nl,3,,
1993,final,hr,se,hr,se,0,,
1993,final,hr,mt,hr,mt,4,,
1993,final,hr,gr,hr,gr,0,,
1993,final,hr,pt,hr,pt,0,,
1993,final,hr,es,hr,es,7,,
1993,final,hr,it,hr,it,0,,
1993,final,hr,is,hr,is,5,,
1993,final,hr,at,hr,at,0,,
1993,final,hr,hr,hr,hr,0,,
1993,final,hr,ba,hr,ba,0,,
1993,final,hr,fi,hr,fi,0,,
1993,final,hr,de,hr,de,0,,
1993,final,hr,cy,hr,cy,0,,
1993,final,hr,lu,hr,lu,0,,
1993,final,hr,tr,hr,tr,1,,
1993,final,hr,dk,hr,dk,0,,
1993,final,hr,si,hr,si,0,,
1993,final,hr,il,hr,il,0,,
1993,final,hr,be,hr,be,0,,
1993,final,cy,ie,cy,ie,7,,
1993,final,cy,gb,cy,gb,4,,
1993,final,cy,ch,cy,ch,6,,
1993,final,cy,fr,cy,fr,10,,
1993,final,cy,no,cy,no,8,,
1993,final,cy,nl,cy,nl,0,,
1993,final,cy,se,cy,se,0,,
1993,final,cy,mt,cy,mt,1,,
1993,final,cy,gr,cy,gr,12,,
1993,final,cy,pt,cy,pt,3,,
1993,final,cy,es,cy,es,5,,
1993,final,cy,it,cy,it,0,,
1993,final,cy,is,cy,is,2,,
1993,final,cy,at,cy,at,0,,
1993,final,cy,hr,cy,hr,0,,
1993,final,cy,ba,cy,ba,0,,
1993,final,cy,fi,cy,fi,0,,
1993,final,cy,de,cy,de,0,,
1993,final,cy,cy,cy,cy,0,,
1993,final,cy,lu,cy,lu,0,,
1993,final,cy,tr,cy,tr,0,,
1993,final,cy,dk,cy,dk,0,,
1993,final,cy,si,cy,si,0,,
1993,final,cy,il,cy,il,0,,
1993,final,cy,be,cy,be,0,,
1993,final,dk,ie,dk,ie,6,,
1993,final,dk,gb,dk,gb,8,,
1993,final,dk,ch,dk,ch,10,,
1993,final,dk,fr,dk,fr,12,,
1993,final,dk,no,dk,no,0,,
1993,final,dk,nl,dk,nl,0,,
1993,final,dk,se,dk,se,7,,
1993,final,dk,mt,dk,mt,5,,
1993,final,dk,gr,dk,gr,0,,
1993,final,dk,pt,dk,pt,1,,
1993,final,dk,es,dk,es,0,,
1993,final,dk,it,dk,it,0,,
1993,final,dk,is,dk,is,4,,
1993,final,dk,at,dk,at,0,,
1993,final,dk,hr,dk,hr,0,,
1993,final,dk,ba,dk,ba,0,,
1993,final,dk,fi,dk,fi,0,,
1993,final,dk,de,dk,de,3,,
1993,final,dk,cy,dk,cy,2,,
1993,final,dk,lu,dk,lu,0,,
1993,final,dk,tr,dk,tr,0,,
1993,final,dk,dk,dk,dk,0,,
1993,final,dk,si,dk,si,0,,
1993,final,dk,il,dk,il,0,,
1993,final,dk,be,dk,be,0,,
1993,final,fi,ie,fi,ie,3,,
1993,final,fi,gb,fi,gb,5,,
1993,final,fi,ch,fi,ch,4,,
1993,final,fi,fr,fi,fr,1,,
1993,final,fi,no,fi,no,12,,
1993,final,fi,nl,fi,nl,0,,
1993,final,fi,se,fi,se,7,,
1993,final,fi,mt,fi,mt,0,,
1993,final,fi,gr,fi,gr,6,,
1993,final,fi,pt,fi,pt,2,,
1993,final,fi,es,fi,es,10,,
1993,final,fi,it,fi,it,8,,
1993,final,fi,is,fi,is,0,,
1993,final,fi,at,fi,at,0,,
1993,final,fi,hr,fi,hr,0,,
1993,final,fi,ba,fi,ba,0,,
1993,final,fi,fi,fi,fi,0,,
1993,final,fi,de,fi,de,0,,
1993,final,fi,cy,fi,cy,0,,
1993,final,fi,lu,fi,lu,0,,
1993,final,fi,tr,fi,tr,0,,
1993,final,fi,dk,fi,dk,0,,
1993,final,fi,si,fi,si,0,,
1993,final,fi,il,fi,il,0,,
1993,final,fi,be,fi,be,0,,
1993,final,fr,ie,fr,ie,10,,
1993,final,fr,gb,fr,gb,6,,
1993,final,fr,ch,fr,ch,12,,
1993,final,fr,fr,fr,fr,0,,
1993,final,fr,no,fr,no,0,,
1993,final,fr,nl,fr,nl,0,,
1993,final,fr,se,fr,se,0,,
1993,final,fr,mt,fr,mt,2,,
1993,final,fr,gr,fr,gr,7,,
1993,final,fr,pt,fr,pt,8,,
1993,final,fr,es,fr,es,0,,
1993,final,fr,it,fr,it,5,,
1993,final,fr,is,fr,is,0,,
1993,final,fr,at,fr,at,3,,
1993,final,fr,hr,fr,hr,0,,
1993,final,fr,ba,fr,ba,4,,
1993,final,fr,fi,fr,fi,0,,
1993,final,fr,de,fr,de,0,,
1993,final,fr,cy,fr,cy,0,,
1993,final,fr,lu,fr,lu,0,,
1993,final,fr,tr,fr,tr,0,,
1993,final,fr,dk,fr,dk,0,,
1993,final,fr,si,fr,si,0,,
1993,final,fr,il,fr,il,1,,
1993,final,fr,be,fr,be,0,,
1993,final,de,ie,de,ie,5,,
1993,final,de,gb,de,gb,6,,
1993,final,de,ch,de,ch,12,,
1993,final,de,fr,de,fr,0,,
1993,final,de,no,de,no,10,,
1993,final,de,nl,de,nl,7,,
1993,final,de,se,de,se,8,,
1993,final,de,mt,de,mt,4,,
1993,final,de,gr,de,gr,2,,
1993,final,de,pt,de,pt,1,,
1993,final,de,es,de,es,0,,
1993,final,de,it,de,it,0,,
1993,final,de,is,de,is,0,,
1993,final,de,at,de,at,0,,
1993,final,de,hr,de,hr,0,,
1993,final,de,ba,de,ba,0,,
1993,final,de,fi,de,fi,0,,
1993,final,de,de,de,de,0,,
1993,final,de,cy,de,cy,0,,
1993,final,de,lu,de,lu,0,,
1993,final,de,tr,de,tr,0,,
1993,final,de,dk,de,dk,0,,
1993,final,de,si,de,si,0,,
1993,final,de,il,de,il,0,,
1993,final,de,be,de,be,3,,
1993,final,gr,ie,gr,ie,6,,
1993,final,gr,gb,gr,gb,0,,
1993,final,gr,ch,gr,ch,7,,
1993,final,gr,fr,gr,fr,3,,
1993,final,gr,no,gr,no,12,,
1993,final,gr,nl,gr,nl,0,,
1993,final,gr,se,gr,se,0,,
1993,final,gr,mt,gr,mt,5,,
1993,final,gr,gr,gr,gr,0,,
1993,final,gr,pt,gr,pt,2,,
1993,final,gr,es,gr,es,0,,
1993,final,gr,it,gr,it,0,,
1993,final,gr,is,gr,is,4,,
1993,final,gr,at,gr,at,1,,
1993,final,gr,hr,gr,hr,0,,
1993,final,gr,ba,gr,ba,0,,
1993,final,gr,fi,gr,fi,8,,
1993,final,gr,de,gr,de,0,,
1993,final,gr,cy,gr,cy,10,,
1993,final,gr,lu,gr,lu,0,,
1993,final,gr,tr,gr,tr,0,,
1993,final,gr,dk,gr,dk,0,,
1993,final,gr,si,gr,si,0,,
1993,final,gr,il,gr,il,0,,
1993,final,gr,be,gr,be,0,,
1993,final,is,ie,is,ie,3,,
1993,final,is,gb,is,gb,12,,
1993,final,is,ch,is,ch,4,,
1993,final,is,fr,is,fr,8,,
1993,final,is,no,is,no,10,,
1993,final,is,nl,is,nl,6,,
1993,final,is,se,is,se,7,,
1993,final,is,mt,is,mt,0,,
1993,final,is,gr,is,gr,0,,
1993,final,is,pt,is,pt,2,,
1993,final,is,es,is,es,0,,
1993,final,is,it,is,it,0,,
1993,final,is,is,is,is,0,,
1993,final,is,at,is,at,0,,
1993,final,is,hr,is,hr,0,,
1993,final,is,ba,is,ba,0,,
1993,final,is,fi,is,fi,5,,
1993,final,is,de,is,de,0,,
1993,final,is,cy,is,cy,0,,
1993,final,is,lu,is,lu,0,,
1993,final,is,tr,is,tr,1,,
1993,final,is,dk,is,dk,0,,
1993,final,is,si,is,si,0,,
1993,final,is,il,is,il,0,,
1993,final,is,be,is,be,0,,
1993,final,ie,ie,ie,ie,0,,
1993,final,ie,gb,ie,gb,8,,
1993,final,ie,ch,ie,ch,7,,
1993,final,ie,fr,ie,fr,10,,
1993,final,ie,no,ie,no,5,,
1993,final,ie,nl,ie,nl,12,,
1993,final,ie,se,ie,se,0,,
1993,final,ie,mt,ie,mt,2,,
1993,final,ie,gr,ie,gr,0,,
1993,final,ie,pt,ie,pt,0,,
1993,final,ie,es,ie,es,0,,
1993,final,ie,it,ie,it,0,,
1993,final,ie,is,ie,is,1,,
1993,final,ie,at,ie,at,6,,
1993,final,ie,hr,ie,hr,0,,
1993,final,ie,ba,ie,ba,3,,
1993,final,ie,fi,ie,fi,0,,
1993,final,ie,de,ie,de,4,,
1993,final,ie,cy,ie,cy,0,,
1993,final,ie,lu,ie,lu,0,,
1993,final,ie,tr,ie,tr,0,,
1993,final,ie,dk,ie,dk,0,,
1993,final,ie,si,ie,si,0,,
1993,final,ie,il,ie,il,0,,
1993,final,ie,be,ie,be,0,,
1993,final,il,ie,il,ie,5,,
1993,final,il,gb,il,gb,12,,
1993,final,il,ch,il,ch,4,,
1993,final,il,fr,il,fr,8,,
1993,final,il,no,il,no,0,,
1993,final,il,nl,il,nl,0,,
1993,final,il,se,il,se,10,,
1993,final,il,mt,il,mt,3,,
1993,final,il,gr,il,gr,7,,
1993,final,il,pt,il,pt,0,,
1993,final,il,es,il,es,1,,
1993,final,il,it,il,it,0,,
1993,final,il,is,il,is,2,,
1993,final,il,at,il,at,0,,
1993,final,il,hr,il,hr,6,,
1993,final,il,ba,il,ba,0,,
1993,final,il,fi,il,fi,0,,
1993,final,il,de,il,de,0,,
1993,final,il,cy,il,cy,0,,
1993,final,il,lu,il,lu,0,,
1993,final,il,tr,il,tr,0,,
1993,final,il,dk,il,dk,0,,
1993,final,il,si,il,si,0,,
1993,final,il,il,il,il,0,,
1993,final,il,be,il,be,0,,
1993,final,it,ie,it,ie,12,,
1993,final,it,gb,it,gb,1,,
1993,final,it,ch,it,ch,10,,
1993,final,it,fr,it,fr,0,,
1993,final,it,no,it,no,0,,
1993,final,it,nl,it,nl,6,,
1993,final,it,se,it,se,0,,
1993,final,it,mt,it,mt,7,,
1993,final,it,gr,it,gr,2,,
1993,final,it,pt,it,pt,0,,
1993,final,it,es,it,es,5,,
1993,final,it,it,it,it,0,,
1993,final,it,is,it,is,0,,
1993,final,it,at,it,at,0,,
1993,final,it,hr,it,hr,0,,
1993,final,it,ba,it,ba,3,,
1993,final,it,fi,it,fi,0,,
1993,final,it,de,it,de,8,,
1993,final,it,cy,it,cy,0,,
1993,final,it,lu,it,lu,0,,
1993,final,it,tr,it,tr,0,,
1993,final,it,dk,it,dk,0,,
1993,final,it,si,it,si,4,,
1993,final,it,il,it,il,0,,
1993,final,it,be,it,be,0,,
1993,final,lu,ie,lu,ie,7,,
1993,final,lu,gb,lu,gb,8,,
1993,final,lu,ch,lu,ch,12,,
1993,final,lu,fr,lu,fr,6,,
1993,final,lu,no,lu,no,1,,
1993,final,lu,nl,lu,nl,0,,
1993,final,lu,se,lu,se,5,,
1993,final,lu,mt,lu,mt,0,,
1993,final,lu,gr,lu,gr,0,,
1993,final,lu,pt,lu,pt,4,,
1993,final,lu,es,lu,es,0,,
1993,final,lu,it,lu,it,10,,
1993,final,lu,is,lu,is,0,,
1993,final,lu,at,lu,at,0,,
1993,final,lu,hr,lu,hr,0,,
1993,final,lu,ba,lu,ba,0,,
1993,final,lu,fi,lu,fi,2,,
1993,final,lu,de,lu,de,0,,
1993,final,lu,cy,lu,cy,0,,
1993,final,lu,lu,lu,lu,0,,
1993,final,lu,tr,lu,tr,0,,
1993,final,lu,dk,lu,dk,3,,
1993,final,lu,si,lu,si,0,,
1993,final,lu,il,lu,il,0,,
1993,final,lu,be,lu,be,0,,
1993,final,mt,ie,mt,ie,12,,
1993,final,mt,gb,mt,gb,0,,
1993,final,mt,ch,mt,ch,5,,
1993,final,mt,fr,mt,fr,0,,
1993,final,mt,no,mt,no,0,,
1993,final,mt,nl,mt,nl,3,,
1993,final,mt,se,mt,se,0,,
1993,final,mt,mt,mt,mt,0,,
1993,final,mt,gr,mt,gr,6,,
1993,final,mt,pt,mt,pt,0,,
1993,final,mt,es,mt,es,8,,
1993,final,mt,it,mt,it,7,,
1993,final,mt,is,mt,is,0,,
1993,final,mt,at,mt,at,0,,
1993,final,mt,hr,mt,hr,0,,
1993,final,mt,ba,mt,ba,4,,
1993,final,mt,fi,mt,fi,2,,
1993,final,mt,de,mt,de,0,,
1993,final,mt,cy,mt,cy,0,,
1993,final,mt,lu,mt,lu,10,,
1993,final,mt,tr,mt,tr,0,,
1993,final,mt,dk,mt,dk,0,,
1993,final,mt,si,mt,si,1,,
1993,final,mt,il,mt,il,0,,
1993,final,mt,be,mt,be,0,,
1993,final,nl,ie,nl,ie,10,,
1993,final,nl,gb,nl,gb,4,,
1993,final,nl,ch,nl,ch,8,,
1993,final,nl,fr,nl,fr,3,,
1993,final,nl,no,nl,no,6,,
1993,final,nl,nl,nl,nl,0,,
1993,final,nl,se,nl,se,0,,
1993,final,nl,mt,nl,mt,0,,
1993,final,nl,gr,nl,gr,5,,
1993,final,nl,pt,nl,pt,12,,
1993,final,nl,es,nl,es,0,,
1993,final,nl,it,nl,it,2,,
1993,final,nl,is,nl,is,7,,
1993,final,nl,at,nl,at,0,,
1993,final,nl,hr,nl,hr,0,,
1993,final,nl,ba,nl,ba,0,,
1993,final,nl,fi,nl,fi,0,,
1993,final,nl,de,nl,de,1,,
1993,final,nl,cy,nl,cy,0,,
1993,final,nl,lu,nl,lu,0,,
1993,final,nl,tr,nl,tr,0,,
1993,final,nl,dk,nl,dk,0,,
1993,final,nl,si,nl,si,0,,
1993,final,nl,il,nl,il,0,,
1993,final,nl,be,nl,be,0,,
1993,final,no,ie,no,ie,12,,
1993,final,no,gb,no,gb,8,,
1993,final,no,ch,no,ch,3,,
1993,final,no,fr,no,fr,6,,
1993,final,no,no,no,no,0,,
1993,final,no,nl,no,nl,10,,
1993,final,no,se,no,se,0,,
1993,final,no,mt,no,mt,0,,
1993,final,no,gr,no,gr,7,,
1993,final,no,pt,no,pt,5,,
1993,final,no,es,no,es,1,,
1993,final,no,it,no,it,0,,
1993,final,no,is,no,is,2,,
1993,final,no,at,no,at,0,,
1993,final,no,hr,no,hr,4,,
1993,final,no,ba,no,ba,0,,
1993,final,no,fi,no,fi,0,,
1993,final,no,de,no,de,0,,
1993,final,no,cy,no,cy,0,,
1993,final,no,lu,no,lu,0,,
1993,final,no,tr,no,tr,0,,
1993,final,no,dk,no,dk,0,,
1993,final,no,si,no,si,0,,
1993,final,no,il,no,il,0,,
1993,final,no,be,no,be,0,,
1993,final,pt,ie,pt,ie,6,,
1993,final,pt,gb,pt,gb,7,,
1993,final,pt,ch,pt,ch,1,,
1993,final,pt,fr,pt,fr,12,,
1993,final,pt,no,pt,no,8,,
1993,final,pt,nl,pt,nl,0,,
1993,final,pt,se,pt,se,4,,
1993,final,pt,mt,pt,mt,2,,
1993,final,pt,gr,pt,gr,0,,
1993,final,pt,pt,pt,pt,0,,
1993,final,pt,es,pt,es,0,,
1993,final,pt,it,pt,it,10,,
1993,final,pt,is,pt,is,0,,
1993,final,pt,at,pt,at,0,,
1993,final,pt,hr,pt,hr,5,,
1993,final,pt,ba,pt,ba,0,,
1993,final,pt,fi,pt,fi,0,,
1993,final,pt,de,pt,de,0,,
1993,final,pt,cy,pt,cy,0,,
1993,final,pt,lu,pt,lu,0,,
1993,final,pt,tr,pt,tr,0,,
1993,final,pt,dk,pt,dk,0,,
1993,final,pt,si,pt,si,0,,
1993,final,pt,il,pt,il,3,,
1993,final,pt,be,pt,be,0,,
1993,final,si,ie,si,ie,12,,
1993,final,si,gb,si,gb,10,,
1993,final,si,ch,si,ch,8,,
1993,final,si,fr,si,fr,4,,
1993,final,si,no,si,no,3,,
1993,final,si,nl,si,nl,7,,
1993,final,si,se,si,se,6,,
1993,final,si,mt,si,mt,0,,
1993,final,si,gr,si,gr,0,,
1993,final,si,pt,si,pt,0,,
1993,final,si,es,si,es,2,,
1993,final,si,it,si,it,0,,
1993,final,si,is,si,is,5,,
1993,final,si,at,si,at,0,,
1993,final,si,hr,si,hr,0,,
1993,final,si,ba,si,ba,0,,
1993,final,si,fi,si,fi,0,,
1993,final,si,de,si,de,0,,
1993,final,si,cy,si,cy,0,,
1993,final,si,lu,si,lu,1,,
1993,final,si,tr,si,tr,0,,
1993,final,si,dk,si,dk,0,,
1993,final,si,si,si,si,0,,
1993,final,si,il,si,il,0,,
1993,final,si,be,si,be,0,,
1993,final,es,ie,es,ie,10,,
1993,final,es,gb,es,gb,5,,
1993,final,es,ch,es,ch,3,,
1993,final,es,fr,es,fr,0,,
1993,final,es,no,es,no,0,,
1993,final,es,nl,es,nl,7,,
1993,final,es,se,es,se,0,,
1993,final,es,mt,es,mt,4,,
1993,final,es,gr,es,gr,8,,
1993,final,es,pt,es,pt,12,,
1993,final,es,es,es,es,0,,
1993,final,es,it,es,it,2,,
1993,final,es,is,es,is,0,,
1993,final,es,at,es,at,0,,
1993,final,es,hr,es,hr,1,,
1993,final,es,ba,es,ba,0,,
1993,final,es,fi,es,fi,0,,
1993,final,es,de,es,de,0,,
1993,final,es,cy,es,cy,0,,
1993,final,es,lu,es,lu,0,,
1993,final,es,tr,es,tr,6,,
1993,final,es,dk,es,dk,0,,
1993,final,es,si,es,si,0,,
1993,final,es,il,es,il,0,,
1993,final,es,be,es,be,0,,
1993,final,se,ie,se,ie,12,,
1993,final,se,gb,se,gb,10,,
1993,final,se,ch,se,ch,6,,
1993,final,se,fr,se,fr,8,,
1993,final,se,no,se,no,0,,
1993,final,se,nl,se,nl,5,,
1993,final,se,se,se,se,0,,
1993,final,se,mt,se,mt,4,,
1993,final,se,gr,se,gr,0,,
